create_at,order_id,customer_id,store_internal_id,product_name_en,product_name_ar,internal_store_id,product_internal_id,product_id,size_name_en,size_name_ar,price,full_price,coupon_code
"2025-05-24T13:05:09.262Z;791","","7","2","Strawberry And Sprout Tart","اروي جاوحدو","7130","5","dfa90872-d8e8-45e3-9e11-9ae8cfad9f17","medium,large,veryLarge,verysmall","small","215011","258013.19999999998","BQBprcet"
"2025-05-23T22:51:22.224Z;792","","12","7","Piri Piri-rubbed Goose Salad","سيدة عنود عنون","8584","7428","7ba23b7a-fb58-4e47-bfd0-597565306476","small","medium,large,veryLarge,verysmall","116919","140302.8","wbJhXfEu"
"2025-05-24T20:48:50.428Z;793","","4","13","Papaya-glazed Pork Skewers","العواني خلود","3004","8984","3d355b01-2962-4b22-b32a-5c481fd20019","medium,large,veryLarge,verysmall","small","838335","1006002","pvffpatCwLZe"
"2025-05-23T21:22:21.652Z;794","","9","15","Philadelphia Maki","الخليفي عوضية","2187","6026","bb8ee274-90a8-4295-bef0-096a847d6e8a","small","medium,large,veryLarge,verysmall","844785","1013742","pMSmiTd"
"2025-05-24T08:20:15.007Z;795","","13","23","Juniper Berry Pie","خنفير براءة","570","3887","83536921-27a0-49fe-86c4-1fa6534476c0","small","small","559728","671673.6","wbJhXfEu"
"2025-05-24T08:02:29.588Z;796","","13","3","Pasta With Tomato And Basil","جابالله فاطمه","2197","8346","b84618fc-6b38-45b3-9cf1-ec87e88d51cd","medium,large,veryLarge,verysmall","small","96102","115322.4","BQBprcet"
"2025-05-24T20:27:25.999Z;797","","4","10","Seafood Paella","العلايمي مسعد","2514","5403","27e9f001-d308-4c9a-b040-5824e5db5d79","small","small","305363","366435.6","pvffpatCwLZe"
"2025-05-24T00:29:27.401Z;798","","11","19","Chilli Pepper Salad","وسيم بن حسين","4161","3859","0c79c999-8af2-4f77-8b49-c11d0b7622df","small","medium,large,veryLarge,verysmall","62383","74859.59999999999","wbJhXfEu"
"2025-05-24T01:25:39.971Z;799","","17","8","Arepas","بن عاشور رائف","7295","3152","ea267e09-c84a-4fe8-a845-319357865145","medium,large,veryLarge,verysmall","small","406138","487365.6","BQBprcet"
"2025-05-24T18:34:30.201Z;800","","11","4","Emu With Mandarin Sauce","خلود نيفر","8951","1575","ae95adff-0737-448a-bf1b-e06363934fef","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","970205","1164246","ChNpTgCsqzzxCv"
"2025-05-24T15:15:26.243Z;801","","19","15","Armenian Calamari Soup","مروان الكراي","167","8048","8eed6d3a-d359-4b4d-b425-d223482ed269","medium,large,veryLarge,verysmall","small","781699","938038.7999999999","ChNpTgCsqzzxCv"
"2025-05-24T17:35:34.774Z;802","","14","3","California Maki","بنسلامة فضل","8571","2373","ce80fc3e-f7ec-422d-945f-8a04f3dda026","small","small","198386","238063.19999999998","wbJhXfEu"
"2025-05-24T07:32:32.045Z;803","","12","25","Lemon Pepper-crusted Crocodile","القلشاني غازي","5976","9691","5697b453-49bc-4c85-80c0-71781fecf627","small","small","553319","663982.7999999999","LzNvZRMtZQum"
"2025-05-23T21:23:10.712Z;804","","15","1","Bitter Duck With Kohlrabi","بتول خنفير","6089","3085","e1d4522c-095c-4649-8c77-27393dc1979f","medium,large,veryLarge,verysmall","small","532676","639211.2","iANkXIATuBzEog"
"2025-05-24T04:48:14.275Z;805","","12","6","Chicken Wings","دكتور براءة العنابي","9658","5674","f1914e58-8e48-490b-99b4-863935243e2a","small","small","300200","360240","iANkXIATuBzEog"
"2025-05-23T23:53:22.485Z;806","","12","12","Ostrich With Tangelo Sauce","بن عبد السلام شفيق","2330","8464","a691face-4e74-4761-9df6-5f58fcf8268a","small","small","554003","664803.6","wbJhXfEu"
"2025-05-24T04:06:39.146Z;807","","1","21","Ebiten Maki","دكتور فارس الشتيوي","878","796","df6449d3-f9ec-486c-bcdd-bb369ead0147","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","603009","723610.7999999999","wbJhXfEu"
"2025-05-24T02:48:50.507Z;808","","13","6","Chicken Fajitas","خلود العطار","5641","75","d1653bcb-0fa2-452a-9cbc-0b16289515e3","small","medium,large,veryLarge,verysmall","828733","994479.6","wbJhXfEu"
"2025-05-24T00:20:00.964Z;809","","10","16","Arrowroot-crusted Ostrich","عنود العلايمي","6402","112","eeaf2e39-eb8d-4256-bda2-a830b0c5879e","small","medium,large,veryLarge,verysmall","288383","346059.6","LzNvZRMtZQum"
"2025-05-24T14:11:18.614Z;810","","3","21","Katsu Curry","أمين بن حمودة","1533","744","05aa0bf6-3f70-45be-a01e-46d4d530791f","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","242239","290686.8","BQBprcet"
"2025-05-24T11:37:22.600Z;811","","19","16","Souvlaki","بتول الطويل","7470","52","8c3a9e77-2c8d-4a8f-b5d4-b6f067f0d505","small","small","223313","267975.6","iANkXIATuBzEog"
"2025-05-24T11:25:33.490Z;812","","13","13","Quail With Olive Sauce","الدرقاش شفيق","8054","9499","bee2cde8-9879-428f-bf7f-a96a5b216c57","medium,large,veryLarge,verysmall","small","717928","861513.6","pMSmiTd"
"2025-05-24T14:04:06.637Z;813","","18","8","Peking Duck","دكتور شوقي القلال","7889","5308","9b90b3e7-4249-467e-91be-f20c2c283a06","small","medium,large,veryLarge,verysmall","186921","224305.19999999998","pMSmiTd"
"2025-05-23T21:44:38.836Z;814","","19","9","Pizza","عوضية سويس","7417","2675","474cb2c5-95f5-47ee-b6fa-efaefbf219bb","small","small","804477","965372.3999999999","oJiJmUDCJBt"
"2025-05-24T11:22:03.288Z;815","","12","16","Fresh Karnataka Stew","بتول الكافي","9980","4142","ca5e3e7a-8ab5-4e36-93ea-5bd315744b88","small","small","574163","688995.6","SPDWHurIluYJ"
"2025-05-24T11:42:25.438Z;816","","12","8","Sushi","دكتور خلود الوحيشي","6065","7150","ef3cff79-2a58-409e-8adc-ee7253c2cfe4","medium,large,veryLarge,verysmall","small","746870","896244","pvffpatCwLZe"
"2025-05-24T09:16:39.186Z;817","","5","16","Delicious Bengali Stew","سعيد عوضية","8049","5576","8db161f6-9c5c-44a1-bb1f-32607e9e83b1","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","521849","626218.7999999999","iANkXIATuBzEog"
"2025-05-24T19:22:22.856Z;818","","16","21","Poke","عاشور خلود","7383","5669","5d4965a1-1229-4a3f-b665-088f4cc62c83","small","medium,large,veryLarge,verysmall","192736","231283.19999999998","BQBprcet"
"2025-05-24T13:41:27.548Z;819","","5","11","Poke","النفير جسور","8438","2562","933192ac-0b9f-4c4c-b55a-cdfcf9b3034a","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","137414","164896.8","BQBprcet"
"2025-05-24T08:24:01.194Z;820","","13","8","Massaman Curry","براءة بوديبة","2436","1782","77898180-4748-452e-a525-f75e071f5e1c","small","medium,large,veryLarge,verysmall","300393","360471.6","SPDWHurIluYJ"
"2025-05-24T05:51:29.206Z;821","","3","6","Pasta Carbonara","راتب هذيل","5936","4107","060a34c7-85c1-4f72-b9c0-a024329f0c1a","small","medium,large,veryLarge,verysmall","83063","99675.59999999999","LzNvZRMtZQum"
"2025-05-24T09:15:57.034Z;822","","16","19","Chicken Fajitas","عنود الكافي","6048","3865","24a012b1-7b0e-42b2-a871-8321715d7a7b","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","224588","269505.6","pvffpatCwLZe"
"2025-05-24T14:50:08.201Z;823","","9","24","Asian Noodles-infused Rabbit","خنفير جلال","2661","9720","d9daa316-458b-4bc2-8e61-83fa7251aebe","small","medium,large,veryLarge,verysmall","880026","1056031.2","LzNvZRMtZQum"
"2025-05-24T05:48:26.856Z;824","","4","20","Snowpea Sprouts Salad","المدقي رضا","8821","2331","1d00f07e-8495-4b86-a9f9-6a4fd2654f99","small","small","931915","1118298","SPDWHurIluYJ"
"2025-05-24T04:45:32.836Z;825","","15","3","Kebab","بتول ادريس","8494","3388","3a571e11-3cc0-48e2-805a-fe9747d87e91","small","small","672597","807116.4","oGsaHwD"
"2025-05-24T17:46:49.066Z;826","","10","22","Sweet Basil-rubbed Pork Salad","بتول المنيف","2750","7069","feba7f79-57e4-4a88-a934-735c458773b0","small","small","306138","367365.6","ChNpTgCsqzzxCv"
"2025-05-24T19:14:39.483Z;827","","7","7","Fettuccine Alfredo","ظافر الرصاع","9489","6609","e0231b32-33d7-4a6b-a8ca-87eece7eaaaf","small","small","686949","824338.7999999999","ChNpTgCsqzzxCv"
"2025-05-24T18:42:50.756Z;828","","11","10","Venison Steak","نيفر مرتضى","3662","1627","a667c8e5-7466-4556-ae70-f7ca7ac50697","small","medium,large,veryLarge,verysmall","720690","864828","BQBprcet"
"2025-05-24T17:17:54.192Z;829","","13","4","Spicy Bashkir Stew","الطويل عزمي","5170","2556","2f5cc611-498d-431d-9426-a45ae1c8e36a","small","medium,large,veryLarge,verysmall","7770","9324","LzNvZRMtZQum"
"2025-05-24T01:35:15.798Z;830","","5","12","Philadelphia Maki","عنون براءة","40","5587","2f6182c7-7c25-423a-8660-083818679f00","small","small","715300","858360","SPDWHurIluYJ"
"2025-05-23T21:42:52.091Z;831","","11","12","Kebab","رعد بن عمر","6646","8866","49d29b57-176d-42e2-bee0-8a41b834a8b7","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","496560","595872","pMSmiTd"
"2025-05-23T21:15:35.575Z;832","","8","26","Chervil-rubbed Salmon Salad","الصغير فاطمه","1468","2387","8d4cece8-640a-499a-8f50-b30d6016f19e","medium,large,veryLarge,verysmall","small","366382","439658.39999999997","wbJhXfEu"
"2025-05-24T15:46:31.902Z;833","","10","3","Souvlaki","ريم تومي","3603","6520","588819b6-70da-48d7-a813-9b67b6d00dff","small","medium,large,veryLarge,verysmall","340691","408829.2","BQBprcet"
"2025-05-24T03:58:33.910Z;834","","9","13","Teriyaki Chicken Donburi","شنيق بلسم","375","180","2cc5a58f-68ff-4e78-845c-b333ee31324d","small","medium,large,veryLarge,verysmall","803295","963954","oGsaHwD"
"2025-05-23T23:59:54.384Z;835","","14","11","Fluffy Belarusian Stew","صداح العطار","3610","238","c01fee9a-9131-4fb9-82e2-cbc1dbb3f653","small","small","343269","411922.8","pMSmiTd"
"2025-05-24T00:16:15.011Z;836","","19","11","Pork With Fig Sauce","بلسم الأشراف","2709","2654","75406906-ef62-4821-bf60-366b14e2a184","medium,large,veryLarge,verysmall","small","589119","706942.7999999999","LzNvZRMtZQum"
"2025-05-24T19:23:58.449Z;837","","20","26","Freekeh And Ostrich Pie","فاطمه بن عاشور","7532","4764","6d51df60-f68a-4a82-9323-fa00ce3c74f1","small","medium,large,veryLarge,verysmall","887345","1064814","oGsaHwD"
"2025-05-24T14:48:47.886Z;838","","1","10","Tacos","يافع براءة","9566","2770","7a7c2a19-477f-4859-88ba-f8e7e1404492","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","582419","698902.7999999999","LzNvZRMtZQum"
"2025-05-24T14:35:32.280Z;839","","8","3","Zaria's Special Rye Bread","بن عمر اروي","5380","9059","8c1063ed-8ff3-482e-9b74-45b5f72ebeb3","small","medium,large,veryLarge,verysmall","703408","844089.6","pMSmiTd"
"2025-05-24T10:03:37.133Z;840","","5","26","Katsu Curry","همدان حسن","5155","2642","396337fa-b9d1-4396-a4e3-deac82e47b6c","small","medium,large,veryLarge,verysmall","819682","983618.3999999999","LzNvZRMtZQum"
"2025-05-24T16:18:22.430Z;841","","13","22","Teriyaki Chicken Donburi","الع لويني براءة","1242","2707","6124eec7-8c6e-46ca-84b1-98c4eb9ed050","medium,large,veryLarge,verysmall","small","890234","1068280.8","ChNpTgCsqzzxCv"
"2025-05-24T16:56:58.604Z;842","","11","4","Pigeon With Plum Sauce","عوضية الطريقي","8483","9677","d603ff01-05a8-45f3-9d8e-46b360845c8d","small","medium,large,veryLarge,verysmall","901528","1081833.5999999999","LzNvZRMtZQum"
"2025-05-24T14:00:09.586Z;843","","5","3","Korma-rubbed Duck Salad","بروفيسور أحمد عنون","411","1325","b6d4eec7-d4c3-497d-80c5-95ef06030cb7","small","small","869235","1043082","SPDWHurIluYJ"
"2025-05-24T00:15:00.652Z;844","","7","13","Tuna Sashimi","بن عبد السلام خلود","1690","5690","89ad9091-9c83-4232-972e-04480c571bfa","small","medium,large,veryLarge,verysmall","861399","1033678.7999999999","iANkXIATuBzEog"
"2025-05-24T03:37:28.360Z;845","","3","13","Nutmeg-crusted Lamb","عظومة نوف","4173","6287","f8fe4f30-39bc-4f8a-b85d-0e5d3e248e36","small","medium,large,veryLarge,verysmall","199001","238801.19999999998","pvffpatCwLZe"
"2025-05-23T23:30:46.981Z;846","","15","9","Vegetable Soup","دكتور بتول سعيد","6108","9951","42e3775e-bc96-4005-8799-4b281c209df2","medium,large,veryLarge,verysmall","small","608327","729992.4","BQBprcet"
"2025-05-24T10:36:09.308Z;847","","7","7","Sprout And Mulberry Tart","بروفيسور بلسم العطار","7714","4027","8e4b0104-be32-4b34-bbb6-21c65b572658","small","medium,large,veryLarge,verysmall","585371","702445.2","BQBprcet"
"2025-05-24T18:21:18.382Z;848","","11","15","Pierogi","خلود تومي","2458","6902","852d8f1c-d311-4fd2-a311-a0474d34719d","small","small","581082","697298.4","SPDWHurIluYJ"
"2025-05-23T22:51:34.021Z;849","","16","5","Strawberry Pie","الع لويني جميل","5100","215","db6ab559-a922-4e32-86cf-e590b839d163","small","small","770942","925130.4","SPDWHurIluYJ"
"2025-05-24T11:00:23.807Z;850","","8","17","Massaman Curry","النقاش حافظ","7864","9782","62fe8f1b-918a-45dc-adf1-f9902c851830","medium,large,veryLarge,verysmall","small","155461","186553.19999999998","BQBprcet"
"2025-05-24T06:07:09.810Z;851","","3","16","Caesar Salad","زروق بلسم","8075","8195","fc2e9bc9-eedd-43f8-9bfa-3cb1e767c353","medium,large,veryLarge,verysmall","small","901379","1081654.8","iANkXIATuBzEog"
"2025-05-23T21:18:46.212Z;852","","9","1","Mushroom Risotto","فيصل الدرقاش","7918","8282","b4d45126-dbe4-45af-86a3-90ed25d73034","small","medium,large,veryLarge,verysmall","795317","954380.3999999999","oJiJmUDCJBt"
"2025-05-23T23:32:01.132Z;853","","20","14","Chilli Con Carne","رعد عنون","9056","9693","babe9c68-b0bc-4b07-b908-423415bbb5aa","small","small","674632","809558.4","pMSmiTd"
"2025-05-24T11:41:14.240Z;854","","11","13","Caprese Salad","مستعين القلشاني","7486","2862","aace9e05-cd92-4a02-8051-9e9e973c2c39","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","669495","803394","pvffpatCwLZe"
"2025-05-23T20:57:33.365Z;855","","20","19","Salty Ostrich With Green Beans","بودوارة بلسم","3894","8191","6479d51b-cea7-47c2-9ffb-866078d9676f","small","medium,large,veryLarge,verysmall","126710","152052","oGsaHwD"
"2025-05-24T13:26:20.623Z;856","","8","21","Radicchio Salad","مهند الأشراف","6714","186","3890f305-fc80-468c-985b-8568ec40bdff","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","438677","526412.4","iANkXIATuBzEog"
"2025-05-24T08:44:46.142Z;857","","12","20","William Pear-infused Chicken","الشيباني ديسم","8548","2232","db18e838-52b9-4461-949e-03708f061987","medium,large,veryLarge,verysmall","small","175471","210565.19999999998","ChNpTgCsqzzxCv"
"2025-05-24T18:20:04.050Z;858","","15","15","Caesar Salad","العلاني اروي","8987","5485","87b5fc0c-b15e-4b82-bc00-0af2e60a3924","small","small","396317","475580.39999999997","wbJhXfEu"
"2025-05-24T09:11:30.945Z;859","","4","22","Salmon Steak","عدلان تومي","4059","1751","dc3eb722-9c5c-46f8-9ed7-04aa3eb55a11","small","medium,large,veryLarge,verysmall","650176","780211.2","LzNvZRMtZQum"
"2025-05-24T00:56:20.171Z;860","","18","4","Thai Dill Soup","شاكر الصفار","5916","4335","8e61bf3c-5617-4694-9df4-a92145297279","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","940259","1128310.8","oJiJmUDCJBt"
"2025-05-24T06:51:25.995Z;861","","9","18","Poke","حسون الكراي","4308","9093","c5818bfc-e62d-463e-9b3c-b6688578d6dd","small","small","683058","819669.6","BQBprcet"
"2025-05-23T21:31:06.417Z;862","","11","22","Darien's Special William Pear","بروفيسور زاهر الكافي","8807","5610","dde95980-4813-4776-863c-413265660eb8","medium,large,veryLarge,verysmall","small","660697","792836.4","wbJhXfEu"
"2025-05-24T13:23:07.900Z;863","","17","26","Hummus","شهاب العنابي","9760","6485","bba0d181-9156-4403-8ec4-86c738004731","small","small","546702","656042.4","LzNvZRMtZQum"
"2025-05-24T09:29:46.969Z;864","","11","24","Ebiten Maki","بن عبد السلام ريم","5816","6982","cbb144f4-67a2-421d-87af-dd3fd12d8ffa","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","289261","347113.2","iANkXIATuBzEog"
"2025-05-24T06:01:17.619Z;865","","11","26","Teriyaki Chicken Donburi","علوي الأشراف","8656","92","dcfabfbc-24bf-4280-9968-72e46005f694","medium,large,veryLarge,verysmall","small","166813","200175.6","oJiJmUDCJBt"
"2025-05-24T11:00:48.026Z;866","","19","19","Ebiten Maki","فهد العطار","7153","233","aa19ee57-0b7d-4416-a80f-94d306af8573","medium,large,veryLarge,verysmall","small","332163","398595.6","SPDWHurIluYJ"
"2025-05-24T13:55:02.002Z;867","","2","22","Meatballs With Sauce","بلبل بن عبد الكريم","9586","6678","cfd01f43-86e0-4c7d-8c62-126318a15e76","small","medium,large,veryLarge,verysmall","917765","1101318","iANkXIATuBzEog"
"2025-05-23T23:00:45.208Z;868","","15","21","Som Tam","سلمان القلال","1997","9964","9d6e7bd2-83c3-483e-b785-d3c8277a285f","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","542474","650968.7999999999","BQBprcet"
"2025-05-24T08:50:09.863Z;869","","5","10","Fingerlime-infused Turkey Roast","صهيب همدان","4152","8726","27f44781-cf60-4a5b-be62-140b734e193a","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","197978","237573.59999999998","oGsaHwD"
"2025-05-24T05:21:17.899Z;870","","18","5","Poke","بن عمر نوف","6515","5344","0d672a41-4120-404d-9194-51bc1afc686f","small","small","492477","590972.4","wbJhXfEu"
"2025-05-24T18:14:09.629Z;871","","9","15","Meatballs With Sauce","فاطمه النخلي","1777","3137","5bf7e6dd-4a98-4f2c-83ea-88e2bd366b08","small","medium,large,veryLarge,verysmall","324226","389071.2","pMSmiTd"
"2025-05-24T09:06:42.642Z;872","","1","18","Sushi","اروي الحجيج","750","8004","af8a41d0-a3dd-4434-a728-095b8ab0364b","medium,large,veryLarge,verysmall","small","598582","718298.4","oGsaHwD"
"2025-05-24T13:01:30.913Z;873","","13","13","Savory Salmon With Dried Chinese Broccoli","معين المحجوب","6980","5988","29f49f34-5de8-45ae-966d-2eea78a6ab27","small","small","803108","963729.6","SPDWHurIluYJ"
"2025-05-24T15:19:13.997Z;874","","6","16","Cranberry And Duck Pie","عنود جراد","9807","1129","8fc532a5-3a59-40db-ad85-d873d89a6769","small","medium,large,veryLarge,verysmall","369135","442962","oJiJmUDCJBt"
"2025-05-24T05:01:07.096Z;875","","9","21","Linguine With Clams","حسون غويلة","4269","5826","78e9308b-58d7-4dbe-897d-4d7107d08686","small","medium,large,veryLarge,verysmall","517242","620690.4","wbJhXfEu"
"2025-05-24T20:05:21.411Z;876","","5","16","Katsu Curry","بتول الزوابي","1088","3526","c86af39b-fe0f-4ff1-8462-1330d9de31dc","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","580086","696103.2","iANkXIATuBzEog"
"2025-05-24T16:55:32.056Z;877","","11","5","Rich Ukrainian Stew","مختار بن عبد الكريم","6984","4860","c662763c-fc6d-42c3-a13a-08d935a04c8f","small","small","195495","234594","LzNvZRMtZQum"
"2025-05-24T15:09:48.235Z;878","","5","16","Katsu Curry","بلسم الطويل","9677","5918","d5a03eae-6233-41ea-b3d2-1f375f278a65","small","small","345927","415112.39999999997","oJiJmUDCJBt"
"2025-05-24T07:29:58.210Z;879","","17","14","Melon Pie","ريان الشتيوي","673","5277","2cec9f9b-b754-4e03-abf4-174e2cdbb056","small","small","889308","1067169.5999999999","ChNpTgCsqzzxCv"
"2025-05-24T02:34:18.454Z;880","","14","24","Cavalo And Custard Apple Tart","الكراي سماح","2130","6478","3e5c4dc3-3877-436d-aa60-0cbc23a9320a","small","small","251848","302217.6","pvffpatCwLZe"
"2025-05-24T13:14:31.402Z;881","","10","14","Poke","سيد مسعود تومي","8156","476","5c974f26-0db7-4460-a4b3-1fa16f9bc4a2","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","265616","318739.2","oGsaHwD"
"2025-05-24T04:32:27.955Z;882","","4","1","Apricot Pie","العنابي رائد","1794","9470","574b4dd5-3d24-47ce-a007-2b8fec4a4fa6","small","small","624972","749966.4","BQBprcet"
"2025-05-24T08:02:25.315Z;883","","13","10","Cauliflower Penne","عنود النفير","688","5014","47e2505d-c45a-48e9-939f-20b3b24a8202","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","900787","1080944.4","LzNvZRMtZQum"
"2025-05-23T21:30:51.770Z;884","","1","2","Poutine","جاسر عطالله","3218","4715","45582e96-25dd-435a-9baf-6c9c09537882","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","344788","413745.6","BQBprcet"
"2025-05-23T21:56:19.706Z;885","","3","5","Chicken With Sprout Sauce","عنود الكراي","426","5297","689608d8-67c4-486d-8064-67a2ef64fee9","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","226733","272079.6","pMSmiTd"
"2025-05-24T02:14:36.745Z;886","","2","8","Massaman Curry","طلال جاوحدو","4724","9764","d5e7281a-f328-4ad5-8848-bf22c7605677","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","194217","233060.4","LzNvZRMtZQum"
"2025-05-24T02:42:20.317Z;887","","16","13","Pappardelle Alla Bolognese","العواني براءة","1393","7609","f12cf4d4-cab6-4e3e-93b1-1394cd77b935","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","297231","356677.2","pMSmiTd"
"2025-05-23T21:04:46.213Z;888","","12","7","Barbecue Ribs","اروي بن عبد السلام","7875","961","5bcfa0c9-d3a0-4653-bd0f-af0b4c4ef3db","small","small","460785","552942","oGsaHwD"
"2025-05-24T14:53:04.302Z;889","","17","13","Peach-infused Goose Roast","بودوارة فاضل","9601","3340","e613b0f7-2bf8-4f1c-a8e0-0bd38b0c746c","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","52423","62907.6","ChNpTgCsqzzxCv"
"2025-05-24T11:28:56.860Z;890","","8","12","Radish Salad","فاطمه السقا","8531","7812","fbd14a8c-5d83-46c9-8645-4161cf19a144","medium,large,veryLarge,verysmall","small","522391","626869.2","wbJhXfEu"
"2025-05-24T02:49:44.472Z;891","","2","26","Flaxseed And Turkey Pie","بروفيسور فاطمه المولدي","1130","4563","778bc3ff-661b-4675-a2c1-a7f3d5c01355","medium,large,veryLarge,verysmall","small","686147","823376.4","BQBprcet"
"2025-05-24T08:35:52.919Z;892","","14","24","Caraway Seed-rubbed Salmon Salad","سريج العطار","7659","9461","5d387fc2-0a76-4d89-91f4-b96824611af3","medium,large,veryLarge,verysmall","small","258910","310692","pMSmiTd"
"2025-05-24T07:53:03.241Z;893","","15","2","Ricotta Stuffed Ravioli","غويلة اروي","1840","4908","4c637714-2ee4-449d-8d36-e7dcb733de39","small","medium,large,veryLarge,verysmall","457340","548808","iANkXIATuBzEog"
"2025-05-24T13:38:20.491Z;894","","11","23","Barbecue Ribs","بن حمودة هاني","7955","2031","203e6b96-766b-4df3-9be0-c0aa97896892","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","126422","151706.4","oJiJmUDCJBt"
"2025-05-24T09:05:30.604Z;895","","14","18","Cantonese Mandarins Soup","الطويل بسيم","6211","3085","1b7c8134-af5d-4a22-bbac-faa67e4836c9","small","medium,large,veryLarge,verysmall","168060","201672","oGsaHwD"
"2025-05-24T13:56:35.388Z;896","","13","16","Tiramisù","خلود لخشين","1169","2968","8dde247c-35d9-4a8e-add2-cbb6c0a77f35","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","561617","673940.4","BQBprcet"
"2025-05-24T17:45:20.037Z;897","","8","13","Seafood Paella","الغربي أيمن","4514","7047","6a9c759d-873d-4733-aba3-3b5c4d38b115","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","672323","806787.6","oGsaHwD"
"2025-05-24T14:48:39.034Z;898","","8","12","Cauliflower Penne","الطويل هيكل","7201","8286","650e3840-4f18-4253-9be6-e7ea52045b5d","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","51168","61401.6","oGsaHwD"
"2025-05-24T12:16:28.176Z;899","","19","21","Poke","براءة جراد","6139","5865","635bd182-802b-45e6-90c0-b2437274de8c","medium,large,veryLarge,verysmall","small","631381","757657.2","iANkXIATuBzEog"
"2025-05-24T12:09:19.292Z;900","","17","12","Caesar Salad","بلسم بن عبد السلام","8550","3958","ea127cd8-9465-4676-b79f-80063a68b937","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","121596","145915.19999999998","SPDWHurIluYJ"
"2025-05-24T19:37:20.519Z;901","","15","2","Lamb Steak","وصفي بودوارة","144","9839","a89c14ae-0452-41bf-a2d1-2b40c5a4aac9","small","small","322893","387471.6","oJiJmUDCJBt"
"2025-05-24T20:10:29.684Z;902","","16","17","Louisiana Creole Cardamom Soup","سيد ذاكر بوهاها","6958","6219","f2c8d722-9af5-44ca-9c2c-dd874790c196","small","medium,large,veryLarge,verysmall","67012","80414.4","SPDWHurIluYJ"
"2025-05-24T20:54:43.709Z;903","","19","3","Bitter Ukrainian Stew","الخليفي خلود","4799","6431","5e1c0321-27a3-4359-95ba-ae3687b40a4d","small","medium,large,veryLarge,verysmall","914944","1097932.8","iANkXIATuBzEog"
"2025-05-24T03:30:34.505Z;904","","11","10","Pear Juice-infused Rabbit","بلسم الكافي","1831","1395","43776db4-a5dd-4499-a812-36ab6340d8ab","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","762754","915304.7999999999","BQBprcet"
"2025-05-24T12:05:18.622Z;905","","19","2","French Fries With Sausages","سهيل بوديبة","3375","8331","a1c82298-571a-4dbd-9fa4-8bf968edcc2c","medium,large,veryLarge,verysmall","small","349733","419679.6","oJiJmUDCJBt"
"2025-05-24T07:07:12.621Z;906","","8","4","Savory Quail With Asian Greens","الكراي مجدي","2189","4483","dbcc2d98-13e8-498e-af36-f88be0acc4f3","medium,large,veryLarge,verysmall","medium,large,veryLarge,verysmall","965060","1158072","wbJhXfEu"
"2025-05-24T07:19:48.617Z;907","","2","24","Som Tam","سالم العلاني","7198","4242","fc7a46ae-f4df-4c1a-9745-0d5a9c4f01c5","small","small","467896","561475.2","pMSmiTd"
"2025-05-24T05:21:22.311Z;908","","15","26","Cordell's Special Quinoa","زروق عنود","2971","6092","ef8c5550-bd1d-40de-9481-9cb444440c77","small","medium,large,veryLarge,verysmall","13813","16575.6","oGsaHwD"
"2025-05-24T20:11:09.379Z;909","","14","19","Salty Duck With Red Pepper","فائز الدنوني","3683","6030","1164f830-1ab3-4887-adc3-4ad71379c46d","small","small","521792","626150.4","pMSmiTd"
"2025-05-24T09:06:08.902Z;910","","20","13","Chicken Wings","خلود سويس","9827","4711","7963f468-8485-4841-bb09-d51937728094","medium,large,veryLarge,verysmall","small","756997","908396.4","wbJhXfEu"
