store_internal_id,rating_previous_day,number_of_raters,last_updated_at
"1649","5","20","2025-05-24T15:56:17.511Z"
"1650","5","20","2025-05-24T09:04:16.781Z"
"1651","5","20","2025-05-24T08:22:42.968Z"
"1652","5","20","2025-05-24T12:48:03.201Z"
"1653","5","20","2025-05-23T22:32:29.420Z"
"1654","5","20","2025-05-23T20:57:56.822Z"
"1655","5","20","2025-05-24T02:27:45.316Z"
"1656","5","20","2025-05-24T03:13:49.364Z"
"1657","5","20","2025-05-24T19:30:56.457Z"
"1658","5","20","2025-05-24T18:11:08.422Z"
"1659","5","20","2025-05-24T16:12:07.601Z"
"1660","5","20","2025-05-24T18:20:24.454Z"
"1661","5","20","2025-05-23T23:06:33.311Z"
"1662","5","20","2025-05-24T01:35:09.620Z"
"1663","5","20","2025-05-24T12:18:22.006Z"
"1664","5","20","2025-05-24T15:13:03.454Z"
"1665","5","20","2025-05-23T23:51:34.433Z"
"1666","5","20","2025-05-24T17:02:21.482Z"
"1667","5","20","2025-05-24T10:33:47.487Z"
"1668","5","20","2025-05-24T05:06:54.634Z"
"1669","5","20","2025-05-24T14:22:28.126Z"
"1670","5","20","2025-05-24T03:39:00.665Z"
"1671","5","20","2025-05-24T14:51:50.774Z"
"1672","5","20","2025-05-23T21:31:40.537Z"
"1673","5","20","2025-05-24T18:35:30.670Z"
"1674","5","20","2025-05-24T03:30:13.230Z"
"1675","5","20","2025-05-24T04:15:14.759Z"
"1676","5","20","2025-05-24T09:41:56.263Z"
"1677","5","20","2025-05-24T10:43:45.083Z"
"1678","5","20","2025-05-24T01:55:33.284Z"
"1679","5","20","2025-05-24T02:10:37.729Z"
"1680","5","20","2025-05-24T19:39:20.015Z"
"1681","5","20","2025-05-24T16:37:44.990Z"
"1682","5","20","2025-05-23T23:10:52.005Z"
"1683","5","20","2025-05-24T14:38:55.749Z"
"1684","5","20","2025-05-24T09:27:54.517Z"
"1685","5","20","2025-05-24T14:07:26.018Z"
"1686","5","20","2025-05-24T02:23:48.038Z"
"1687","5","20","2025-05-24T16:46:07.534Z"
"1688","5","20","2025-05-24T19:16:16.934Z"
"1689","5","20","2025-05-24T17:40:41.860Z"
"1690","5","20","2025-05-24T15:46:49.278Z"
"1691","5","20","2025-05-24T11:01:11.309Z"
"1692","5","20","2025-05-24T08:34:34.893Z"
"1693","5","20","2025-05-24T15:28:15.731Z"
"1694","5","20","2025-05-24T19:09:28.616Z"
"1695","5","20","2025-05-24T02:13:00.726Z"
"1696","5","20","2025-05-24T18:16:59.592Z"
"1697","5","20","2025-05-24T13:57:26.744Z"
"1698","5","20","2025-05-24T06:52:59.343Z"
"1699","5","20","2025-05-24T04:12:52.399Z"
"1700","5","20","2025-05-23T20:57:25.384Z"
"1701","5","20","2025-05-23T23:19:49.733Z"
"1702","5","20","2025-05-24T15:13:19.100Z"
"1703","5","20","2025-05-24T04:52:43.586Z"
"1704","5","20","2025-05-24T04:56:40.795Z"
"1705","5","20","2025-05-24T12:40:18.737Z"
"1706","5","20","2025-05-24T18:08:34.145Z"
"1707","5","20","2025-05-23T22:24:30.906Z"
"1708","5","20","2025-05-24T11:45:40.077Z"
"1709","5","20","2025-05-24T00:18:20.205Z"
"1710","5","20","2025-05-24T12:29:38.251Z"
"1711","5","20","2025-05-24T16:20:01.048Z"
"1712","5","20","2025-05-24T14:11:30.582Z"
"1713","5","20","2025-05-24T12:20:03.319Z"
"1714","5","20","2025-05-24T18:30:51.719Z"
"1715","5","20","2025-05-24T20:39:26.259Z"
"1716","5","20","2025-05-24T13:43:31.778Z"
"1717","5","20","2025-05-24T17:03:55.857Z"
"1718","5","20","2025-05-23T21:44:17.278Z"
"1719","5","20","2025-05-24T13:07:49.938Z"
"1720","5","20","2025-05-24T09:04:17.149Z"
"1721","5","20","2025-05-24T03:26:57.248Z"
"1722","5","20","2025-05-24T06:08:32.516Z"
"1723","5","20","2025-05-24T18:52:45.047Z"
"1724","5","20","2025-05-23T21:12:30.082Z"
"1725","5","20","2025-05-24T16:16:43.963Z"
"1726","5","20","2025-05-24T20:44:05.583Z"
"1727","5","20","2025-05-24T16:56:09.293Z"
"1728","5","20","2025-05-24T00:43:21.812Z"
"1729","5","20","2025-05-24T20:33:12.637Z"
"1730","5","20","2025-05-24T08:02:43.776Z"
"1731","5","20","2025-05-24T16:42:40.089Z"
"1732","5","20","2025-05-24T17:59:33.870Z"
"1733","5","20","2025-05-24T13:09:55.392Z"
"1734","5","20","2025-05-24T16:10:24.867Z"
"1735","5","20","2025-05-24T05:04:36.825Z"
"1736","5","20","2025-05-24T14:24:31.975Z"
"1737","5","20","2025-05-24T20:27:55.957Z"
"1738","5","20","2025-05-24T06:38:17.022Z"
"1739","5","20","2025-05-24T02:09:20.984Z"
"1740","5","20","2025-05-24T12:31:53.527Z"
"1741","5","20","2025-05-24T13:10:31.463Z"
"1742","5","20","2025-05-24T02:31:30.549Z"
"1743","5","20","2025-05-23T23:09:55.467Z"
"1744","5","20","2025-05-24T12:08:35.085Z"
"1745","5","20","2025-05-24T15:25:14.263Z"
"1746","5","20","2025-05-24T13:15:15.228Z"
"1747","5","20","2025-05-24T07:55:41.974Z"
"1748","5","20","2025-05-23T21:02:48.246Z"
"1749","5","20","2025-05-24T16:59:55.606Z"
"1750","5","20","2025-05-24T01:13:29.124Z"
"1751","5","20","2025-05-24T15:33:11.677Z"
"1752","5","20","2025-05-23T21:13:29.825Z"
"1753","5","20","2025-05-23T23:11:38.899Z"
"1754","5","20","2025-05-24T02:49:47.724Z"
"1755","5","20","2025-05-23T23:59:44.300Z"
"1756","5","20","2025-05-24T02:50:02.140Z"
"1757","5","20","2025-05-23T21:00:37.281Z"
"1758","5","20","2025-05-24T13:58:52.736Z"
"1759","5","20","2025-05-24T00:35:44.915Z"
"1760","5","20","2025-05-24T03:30:54.909Z"
"1761","5","20","2025-05-23T22:59:45.402Z"
"1762","5","20","2025-05-24T15:57:12.725Z"
"1763","5","20","2025-05-24T19:21:37.424Z"
"1764","5","20","2025-05-24T12:32:25.944Z"
"1765","5","20","2025-05-24T16:23:11.534Z"
"1766","5","20","2025-05-24T12:46:40.334Z"
"1767","5","20","2025-05-24T13:38:30.266Z"
"1768","5","20","2025-05-24T13:35:27.507Z"
"1769","5","20","2025-05-24T13:12:48.317Z"
"1770","5","20","2025-05-24T15:29:37.360Z"
"1771","5","20","2025-05-24T18:26:22.398Z"
"1772","5","20","2025-05-24T09:10:31.389Z"
"1773","5","20","2025-05-24T08:03:12.804Z"
"1774","5","20","2025-05-24T10:28:26.638Z"
"1775","5","20","2025-05-24T17:13:22.489Z"
"1776","5","20","2025-05-24T11:21:50.479Z"
"1777","5","20","2025-05-23T22:57:34.696Z"
"1778","5","20","2025-05-24T11:56:49.702Z"
"1779","5","20","2025-05-24T15:38:05.961Z"
"1780","5","20","2025-05-24T20:04:12.356Z"
"1781","5","20","2025-05-24T04:05:26.636Z"
"1782","5","20","2025-05-24T18:22:47.920Z"
"1783","5","20","2025-05-24T18:33:35.167Z"
"1784","5","20","2025-05-24T16:11:43.554Z"
"1785","5","20","2025-05-24T06:00:34.504Z"
"1786","5","20","2025-05-24T01:03:54.915Z"
"1787","5","20","2025-05-24T11:23:22.724Z"
"1788","5","20","2025-05-24T05:49:51.724Z"
"1789","5","20","2025-05-23T21:32:52.399Z"
"1790","5","20","2025-05-24T08:54:22.050Z"
"1791","5","20","2025-05-23T21:26:12.980Z"
"1792","5","20","2025-05-23T23:11:54.667Z"
"1793","5","20","2025-05-24T12:33:55.036Z"
"1794","5","20","2025-05-24T19:25:53.847Z"
"1795","5","20","2025-05-23T23:43:44.807Z"
"1796","5","20","2025-05-24T18:35:53.419Z"
"1797","5","20","2025-05-24T00:39:24.079Z"
"1798","5","20","2025-05-24T13:38:48.514Z"
"1799","5","20","2025-05-24T19:39:20.255Z"
"1800","5","20","2025-05-24T15:34:42.252Z"
"1801","5","20","2025-05-24T06:29:16.174Z"
"1802","5","20","2025-05-24T02:49:45.532Z"
"1803","5","20","2025-05-24T02:08:01.992Z"
"1804","5","20","2025-05-23T21:35:56.791Z"
"1805","5","20","2025-05-23T21:30:25.685Z"
"1806","5","20","2025-05-23T21:40:04.556Z"
"1807","5","20","2025-05-24T10:56:28.471Z"
"1808","5","20","2025-05-24T09:23:30.599Z"
"1809","5","20","2025-05-24T05:39:13.340Z"
"1810","5","20","2025-05-24T17:15:42.331Z"
"1811","5","20","2025-05-23T22:31:47.836Z"
"1812","5","20","2025-05-23T22:13:13.665Z"
"1813","5","20","2025-05-23T23:13:20.593Z"
"1814","5","20","2025-05-24T07:21:40.710Z"
"1815","5","20","2025-05-24T11:46:53.169Z"
"1816","5","20","2025-05-23T23:17:29.411Z"
"1817","5","20","2025-05-24T02:04:46.057Z"
"1818","5","20","2025-05-24T03:52:38.171Z"
"1819","5","20","2025-05-24T08:12:38.243Z"
"1820","5","20","2025-05-23T21:42:42.621Z"
"1821","5","20","2025-05-24T12:48:50.511Z"
"1822","5","20","2025-05-24T06:05:16.164Z"
"1823","5","20","2025-05-24T09:03:53.972Z"
"1824","5","20","2025-05-24T03:22:45.367Z"
"1825","5","20","2025-05-24T14:59:34.049Z"
"1826","5","20","2025-05-24T05:40:15.784Z"
"1827","5","20","2025-05-24T20:10:57.305Z"
"1828","5","20","2025-05-24T16:36:02.489Z"
"1829","5","20","2025-05-24T05:20:08.585Z"
"1830","5","20","2025-05-24T01:41:45.405Z"
"1831","5","20","2025-05-24T08:25:43.599Z"
"1832","5","20","2025-05-24T06:51:36.435Z"
"1833","5","20","2025-05-24T07:10:42.695Z"
"1834","5","20","2025-05-24T03:42:25.362Z"
"1835","5","20","2025-05-24T17:01:51.307Z"
"1836","5","20","2025-05-24T10:00:23.425Z"
"1837","5","20","2025-05-24T14:49:20.901Z"
"1838","5","20","2025-05-24T09:34:54.149Z"
"1839","5","20","2025-05-24T01:49:37.154Z"
"1840","5","20","2025-05-24T01:33:52.563Z"
"1841","5","20","2025-05-24T07:34:39.377Z"
"1842","5","20","2025-05-24T08:05:02.222Z"
"1843","5","20","2025-05-24T04:02:05.457Z"
"1844","5","20","2025-05-24T13:05:46.774Z"
"1845","5","20","2025-05-24T03:35:17.372Z"
"1846","5","20","2025-05-24T10:24:26.518Z"
"1847","5","20","2025-05-24T14:57:57.401Z"
"1848","5","20","2025-05-24T06:54:18.322Z"
"1849","5","20","2025-05-24T20:24:10.913Z"
"1850","5","20","2025-05-24T16:53:38.048Z"
"1851","5","20","2025-05-23T22:51:26.340Z"
"1852","5","20","2025-05-24T18:25:43.332Z"
"1853","5","20","2025-05-24T19:25:42.831Z"
"1854","5","20","2025-05-24T03:11:54.769Z"
"1855","5","20","2025-05-24T09:11:06.223Z"
"1856","5","20","2025-05-24T08:18:48.461Z"
"1857","5","20","2025-05-24T17:41:29.500Z"
"1858","5","20","2025-05-24T16:01:37.106Z"
"1859","5","20","2025-05-24T06:12:52.379Z"
"1860","5","20","2025-05-24T03:08:06.886Z"
"1861","5","20","2025-05-23T23:39:05.490Z"
"1862","5","20","2025-05-24T01:35:43.401Z"
"1863","5","20","2025-05-24T11:42:46.165Z"
"1864","5","20","2025-05-24T19:53:20.541Z"
"1865","5","20","2025-05-24T07:57:04.830Z"
"1866","5","20","2025-05-24T00:33:25.100Z"
"1867","5","20","2025-05-24T04:01:43.928Z"
"1868","5","20","2025-05-24T18:43:49.967Z"
"1869","5","20","2025-05-24T19:25:25.353Z"
"1870","5","20","2025-05-24T16:08:56.579Z"
"1871","5","20","2025-05-24T18:18:35.232Z"
"1872","5","20","2025-05-24T02:04:48.443Z"
"1873","5","20","2025-05-24T17:25:48.133Z"
"1874","5","20","2025-05-24T05:48:41.293Z"
"1875","5","20","2025-05-24T05:08:10.897Z"
"1876","5","20","2025-05-23T22:40:03.583Z"
"1877","5","20","2025-05-24T17:59:41.683Z"
"1878","5","20","2025-05-24T15:19:04.305Z"
"1879","5","20","2025-05-24T20:47:38.293Z"
"1880","5","20","2025-05-24T03:26:04.583Z"
"1881","5","20","2025-05-23T23:12:12.317Z"
"1882","5","20","2025-05-24T16:15:10.449Z"
"1883","5","20","2025-05-24T09:35:19.359Z"
"1884","5","20","2025-05-24T05:34:00.662Z"
"1885","5","20","2025-05-24T09:45:14.164Z"
"1886","5","20","2025-05-24T20:25:40.001Z"
"1887","5","20","2025-05-24T15:27:37.217Z"
"1888","5","20","2025-05-24T15:19:17.090Z"
"1889","5","20","2025-05-24T19:49:50.651Z"
"1890","5","20","2025-05-24T15:35:19.773Z"
"1891","5","20","2025-05-24T11:27:00.466Z"
"1892","5","20","2025-05-24T02:18:12.898Z"
"1893","5","20","2025-05-24T02:36:57.843Z"
"1894","5","20","2025-05-24T00:57:35.703Z"
"1895","5","20","2025-05-24T06:02:10.543Z"
"1896","5","20","2025-05-24T09:52:00.363Z"
"1897","5","20","2025-05-24T16:11:18.308Z"
"1898","5","20","2025-05-24T16:17:42.331Z"
"1899","5","20","2025-05-23T22:48:14.773Z"
"1900","5","20","2025-05-24T02:49:50.295Z"
"1901","5","20","2025-05-24T07:41:11.735Z"
"1902","5","20","2025-05-24T15:02:47.954Z"
"1903","5","20","2025-05-24T09:41:14.127Z"
"1904","5","20","2025-05-24T04:16:34.578Z"
"1905","5","20","2025-05-24T06:49:07.023Z"
"1906","5","20","2025-05-23T22:40:46.815Z"
"1907","5","20","2025-05-23T21:15:53.284Z"
"1908","5","20","2025-05-24T14:05:00.886Z"
"1909","5","20","2025-05-24T08:08:58.083Z"
"1910","5","20","2025-05-24T03:45:40.492Z"
"1911","5","20","2025-05-23T22:38:59.809Z"
"1912","5","20","2025-05-24T01:09:45.583Z"
"1913","5","20","2025-05-24T16:03:22.792Z"
"1914","5","20","2025-05-24T20:18:10.961Z"
"1915","5","20","2025-05-24T16:42:39.712Z"
"1916","5","20","2025-05-24T17:08:46.192Z"
"1917","5","20","2025-05-24T13:57:02.152Z"
"1918","5","20","2025-05-24T03:32:45.551Z"
"1919","5","20","2025-05-24T11:56:03.556Z"
"1920","5","20","2025-05-24T10:49:29.416Z"
"1921","5","20","2025-05-24T17:29:05.875Z"
"1922","5","20","2025-05-24T19:02:49.220Z"
"1923","5","20","2025-05-24T07:56:33.991Z"
"1924","5","20","2025-05-24T07:29:44.968Z"
"1925","5","20","2025-05-24T02:16:10.079Z"
"1926","5","20","2025-05-24T12:50:58.371Z"
"1927","5","20","2025-05-24T10:40:54.611Z"
"1928","5","20","2025-05-24T17:46:22.811Z"
"1929","5","20","2025-05-24T07:29:18.348Z"
"1930","5","20","2025-05-24T10:47:42.768Z"
"1931","5","20","2025-05-24T12:11:31.639Z"
"1932","5","20","2025-05-24T00:31:35.175Z"
"1933","5","20","2025-05-24T02:35:29.651Z"
"1934","5","20","2025-05-24T16:53:32.247Z"
"1935","5","20","2025-05-24T17:26:57.175Z"
"1936","5","20","2025-05-24T05:04:52.194Z"
"1937","5","20","2025-05-24T08:39:36.866Z"
"1938","5","20","2025-05-24T14:12:20.337Z"
"1939","5","20","2025-05-24T08:57:13.065Z"
"1940","5","20","2025-05-24T20:27:35.443Z"
"1941","5","20","2025-05-24T17:02:22.980Z"
"1942","5","20","2025-05-24T14:07:37.317Z"
"1943","5","20","2025-05-24T07:14:46.504Z"
"1944","5","20","2025-05-24T01:11:44.662Z"
"1945","5","20","2025-05-24T07:00:58.896Z"
"1946","5","20","2025-05-24T02:34:58.426Z"
"1947","5","20","2025-05-24T06:22:53.019Z"
"1948","5","20","2025-05-24T05:38:42.096Z"
"1949","5","20","2025-05-24T03:24:45.967Z"
"1950","5","20","2025-05-24T16:16:23.887Z"
"1951","5","20","2025-05-24T02:29:59.228Z"
"1952","5","20","2025-05-24T01:06:14.356Z"
"1953","5","20","2025-05-23T23:56:31.426Z"
"1954","5","20","2025-05-24T15:00:00.983Z"
"1955","5","20","2025-05-24T12:12:26.022Z"
"1956","5","20","2025-05-24T02:17:42.032Z"
"1957","5","20","2025-05-24T20:41:59.231Z"
"1958","5","20","2025-05-24T08:10:57.317Z"
"1959","5","20","2025-05-24T03:00:14.718Z"
"1960","5","20","2025-05-24T19:32:07.660Z"
"1961","5","20","2025-05-24T02:22:23.630Z"
"1962","5","20","2025-05-24T07:13:40.767Z"
"1963","5","20","2025-05-24T20:00:29.141Z"
"1964","5","20","2025-05-24T02:24:36.669Z"
"1965","5","20","2025-05-24T00:58:42.979Z"
"1966","5","20","2025-05-24T14:14:46.712Z"
"1967","5","20","2025-05-23T21:27:39.836Z"
"1968","5","20","2025-05-24T12:38:19.952Z"
"1969","5","20","2025-05-24T08:19:18.498Z"
"1970","5","20","2025-05-24T04:49:51.602Z"
"1971","5","20","2025-05-24T07:02:31.188Z"
"1972","5","20","2025-05-24T13:43:12.482Z"
"1973","5","20","2025-05-24T15:55:30.748Z"
"1974","5","20","2025-05-24T08:53:01.912Z"
"1975","5","20","2025-05-24T04:08:05.455Z"
"1976","5","20","2025-05-23T23:41:16.133Z"
"1977","5","20","2025-05-24T19:57:53.012Z"
"1978","5","20","2025-05-24T09:20:03.638Z"
"1979","5","20","2025-05-24T10:02:24.501Z"
"1980","5","20","2025-05-23T21:28:13.248Z"
"1981","5","20","2025-05-24T15:32:10.764Z"
"1982","5","20","2025-05-23T22:30:26.912Z"
"1983","5","20","2025-05-24T19:43:29.107Z"
"1984","5","20","2025-05-24T08:39:21.792Z"
"1985","5","20","2025-05-24T02:23:27.361Z"
"1986","5","20","2025-05-24T20:47:02.083Z"
"1987","5","20","2025-05-23T23:03:11.048Z"
"1988","5","20","2025-05-24T19:22:02.922Z"
"1989","5","20","2025-05-24T18:52:40.222Z"
"1990","5","20","2025-05-23T22:41:53.387Z"
"1991","5","20","2025-05-24T17:21:34.632Z"
"1992","5","20","2025-05-24T17:10:36.210Z"
"1993","5","20","2025-05-24T02:12:00.882Z"
"1994","5","20","2025-05-24T06:46:39.210Z"
"1995","5","20","2025-05-24T15:55:36.216Z"
"1996","5","20","2025-05-24T18:15:35.463Z"
"1997","5","20","2025-05-24T19:05:19.016Z"
"1998","5","20","2025-05-24T11:32:18.905Z"
"1999","5","20","2025-05-24T00:49:08.388Z"
"2000","5","20","2025-05-24T11:35:41.519Z"
"2001","5","20","2025-05-24T16:29:50.059Z"
"2002","5","20","2025-05-24T19:59:36.311Z"
"2003","5","20","2025-05-24T09:20:37.820Z"
"2004","5","20","2025-05-24T04:39:59.113Z"
"2005","5","20","2025-05-24T18:28:27.973Z"
"2006","5","20","2025-05-24T14:47:43.562Z"
"2007","5","20","2025-05-24T16:00:03.342Z"
"2008","5","20","2025-05-24T04:46:46.683Z"
"2009","5","20","2025-05-24T07:09:33.618Z"
"2010","5","20","2025-05-24T15:01:24.887Z"
"2011","5","20","2025-05-24T13:44:55.698Z"
"2012","5","20","2025-05-24T05:56:55.103Z"
"2013","5","20","2025-05-24T12:27:39.961Z"
"2014","5","20","2025-05-23T22:59:14.438Z"
"2015","5","20","2025-05-24T12:46:28.732Z"
"2016","5","20","2025-05-24T02:54:12.377Z"
"2017","5","20","2025-05-23T22:12:39.879Z"
"2018","5","20","2025-05-24T07:02:31.801Z"
"2019","5","20","2025-05-24T01:21:25.966Z"
"2020","5","20","2025-05-24T04:10:10.330Z"
"2021","5","20","2025-05-24T02:33:30.433Z"
"2022","5","20","2025-05-24T08:58:49.618Z"
"2023","5","20","2025-05-24T12:28:28.220Z"
"2024","5","20","2025-05-24T06:06:55.680Z"
"2025","5","20","2025-05-24T18:56:03.496Z"
"2026","5","20","2025-05-24T08:29:56.643Z"
"2027","5","20","2025-05-24T05:59:09.882Z"
"2028","5","20","2025-05-24T14:30:47.584Z"
"2029","5","20","2025-05-24T20:19:12.888Z"
"2030","5","20","2025-05-24T07:31:05.698Z"
"2031","5","20","2025-05-24T07:32:31.878Z"
"2032","5","20","2025-05-24T01:50:22.718Z"
"2033","5","20","2025-05-24T03:23:35.803Z"
"2034","5","20","2025-05-24T11:51:15.948Z"
"2035","5","20","2025-05-24T17:00:12.692Z"
"2036","5","20","2025-05-24T19:00:05.068Z"
"2037","5","20","2025-05-24T03:19:50.509Z"
"2038","5","20","2025-05-24T19:19:25.625Z"
"2039","5","20","2025-05-24T15:30:14.916Z"
"2040","5","20","2025-05-24T01:48:25.400Z"
"2041","5","20","2025-05-24T18:09:50.836Z"
"2042","5","20","2025-05-24T05:56:44.022Z"
"2043","5","20","2025-05-24T06:16:17.311Z"
"2044","5","20","2025-05-23T21:08:14.761Z"
"2045","5","20","2025-05-24T05:41:43.726Z"
"2046","5","20","2025-05-23T23:01:16.042Z"
"2047","5","20","2025-05-24T08:19:22.913Z"
"2048","5","20","2025-05-24T16:29:03.242Z"
"2049","5","20","2025-05-23T23:02:43.699Z"
"2050","5","20","2025-05-24T09:11:05.537Z"
"2051","5","20","2025-05-24T11:20:30.629Z"
"2052","5","20","2025-05-24T08:34:05.121Z"
"2053","5","20","2025-05-24T01:16:56.426Z"
"2054","5","20","2025-05-24T11:52:35.609Z"
"2055","5","20","2025-05-23T23:08:29.501Z"
"2056","5","20","2025-05-24T11:46:05.410Z"
"2057","5","20","2025-05-24T11:41:40.000Z"
"2058","5","20","2025-05-24T08:53:59.402Z"
"2059","5","20","2025-05-24T11:32:04.088Z"
"2060","5","20","2025-05-24T00:41:37.798Z"
"2061","5","20","2025-05-24T08:47:33.512Z"
"2062","5","20","2025-05-24T00:35:09.504Z"
"2063","5","20","2025-05-24T11:28:26.107Z"
"2064","5","20","2025-05-24T20:14:17.893Z"
"2065","5","20","2025-05-24T20:54:14.153Z"
"2066","5","20","2025-05-24T03:58:43.155Z"
"2067","5","20","2025-05-24T15:47:51.663Z"
"2068","5","20","2025-05-24T07:59:46.836Z"
"2069","5","20","2025-05-24T01:50:53.147Z"
"2070","5","20","2025-05-24T17:03:30.874Z"
"2071","5","20","2025-05-24T14:45:52.722Z"
"2072","5","20","2025-05-24T10:44:12.243Z"
"2073","5","20","2025-05-23T21:29:56.611Z"
"2074","5","20","2025-05-24T09:21:48.044Z"
"2075","5","20","2025-05-24T11:21:27.205Z"
"2076","5","20","2025-05-24T12:39:54.274Z"
"2077","5","20","2025-05-24T01:50:27.045Z"
"2078","5","20","2025-05-24T11:22:13.538Z"
"2079","5","20","2025-05-24T19:19:42.747Z"
"2080","5","20","2025-05-24T00:02:03.456Z"
"2081","5","20","2025-05-24T02:30:17.229Z"
"2082","5","20","2025-05-23T21:33:03.580Z"
"2083","5","20","2025-05-23T22:50:13.337Z"
"2084","5","20","2025-05-24T09:42:12.353Z"
"2085","5","20","2025-05-24T14:33:58.461Z"
"2086","5","20","2025-05-24T02:26:00.980Z"
"2087","5","20","2025-05-24T05:09:19.256Z"
"2088","5","20","2025-05-23T23:18:58.534Z"
"2089","5","20","2025-05-24T19:41:52.407Z"
"2090","5","20","2025-05-24T15:05:45.856Z"
"2091","5","20","2025-05-24T18:08:36.999Z"
"2092","5","20","2025-05-24T08:34:23.735Z"
"2093","5","20","2025-05-24T12:09:25.749Z"
"2094","5","20","2025-05-23T23:18:52.716Z"
"2095","5","20","2025-05-24T17:13:41.455Z"
"2096","5","20","2025-05-24T12:06:18.405Z"
"2097","5","20","2025-05-23T22:22:40.797Z"
"2098","5","20","2025-05-24T13:07:35.426Z"
"2099","5","20","2025-05-24T08:38:03.384Z"
"2100","5","20","2025-05-24T14:28:06.486Z"
"2101","5","20","2025-05-24T00:53:27.761Z"
"2102","5","20","2025-05-24T11:26:56.970Z"
"2103","5","20","2025-05-24T20:25:51.130Z"
"2104","5","20","2025-05-24T01:41:26.312Z"
"2105","5","20","2025-05-24T05:20:24.947Z"
"2106","5","20","2025-05-24T04:47:43.176Z"
"2107","5","20","2025-05-24T12:43:56.702Z"
"2108","5","20","2025-05-24T08:37:56.429Z"
"2109","5","20","2025-05-24T15:19:23.694Z"
"2110","5","20","2025-05-24T14:30:33.884Z"
"2111","5","20","2025-05-24T10:29:06.567Z"
"2112","5","20","2025-05-24T07:51:24.256Z"
"2113","5","20","2025-05-24T13:13:25.002Z"
"2114","5","20","2025-05-24T00:36:40.545Z"
"2115","5","20","2025-05-24T01:50:42.708Z"
"2116","5","20","2025-05-24T04:04:03.524Z"
"2117","5","20","2025-05-24T20:41:23.970Z"
"2118","5","20","2025-05-24T05:06:18.806Z"
"2119","5","20","2025-05-24T08:48:57.588Z"
"2120","5","20","2025-05-24T09:31:45.809Z"
"2121","5","20","2025-05-24T04:14:26.137Z"
"2122","5","20","2025-05-23T22:17:09.199Z"
"2123","5","20","2025-05-24T13:09:46.955Z"
"2124","5","20","2025-05-24T20:16:30.463Z"
"2125","5","20","2025-05-24T04:02:14.378Z"
"2126","5","20","2025-05-24T20:31:15.469Z"
"2127","5","20","2025-05-24T00:28:52.369Z"
"2128","5","20","2025-05-24T08:02:23.800Z"
"2129","5","20","2025-05-24T02:10:00.746Z"
"2130","5","20","2025-05-23T23:12:27.943Z"
"2131","5","20","2025-05-23T21:26:21.218Z"
"2132","5","20","2025-05-23T23:06:22.461Z"
"2133","5","20","2025-05-24T10:27:03.180Z"
"2134","5","20","2025-05-24T06:39:36.232Z"
"2135","5","20","2025-05-24T16:15:28.634Z"
"2136","5","20","2025-05-24T10:55:53.000Z"
"2137","5","20","2025-05-24T17:26:58.644Z"
"2138","5","20","2025-05-23T21:50:41.115Z"
"2139","5","20","2025-05-24T15:58:16.647Z"
"2140","5","20","2025-05-24T10:29:55.466Z"
"2141","5","20","2025-05-24T13:21:47.565Z"
"2142","5","20","2025-05-24T00:12:00.874Z"
"2143","5","20","2025-05-24T12:05:56.996Z"
"2144","5","20","2025-05-24T16:16:34.349Z"
"2145","5","20","2025-05-23T22:20:25.508Z"
"2146","5","20","2025-05-24T04:34:50.862Z"
"2147","5","20","2025-05-24T13:13:08.003Z"
"2148","5","20","2025-05-24T06:10:16.120Z"
"2149","5","20","2025-05-24T15:48:25.116Z"
"2150","5","20","2025-05-24T14:31:58.066Z"
"2151","5","20","2025-05-24T05:53:55.796Z"
"2152","5","20","2025-05-24T12:44:29.128Z"
"2153","5","20","2025-05-24T09:15:12.125Z"
"2154","5","20","2025-05-24T17:38:55.428Z"
"2155","5","20","2025-05-24T00:08:40.767Z"
"2156","5","20","2025-05-23T21:28:11.566Z"
"2157","5","20","2025-05-23T23:43:56.594Z"
"2158","5","20","2025-05-24T02:08:04.381Z"
"2159","5","20","2025-05-24T16:48:47.043Z"
"2160","5","20","2025-05-24T19:26:57.941Z"
"2161","5","20","2025-05-24T13:16:22.631Z"
"2162","5","20","2025-05-24T17:37:48.710Z"
"2163","5","20","2025-05-24T17:09:11.625Z"
"2164","5","20","2025-05-24T02:52:34.085Z"
"2165","5","20","2025-05-24T14:38:31.268Z"
"2166","5","20","2025-05-24T05:39:26.071Z"
"2167","5","20","2025-05-24T00:35:34.901Z"
"2168","5","20","2025-05-24T04:57:12.285Z"
"2169","5","20","2025-05-24T00:33:26.556Z"
"2170","5","20","2025-05-24T20:26:46.524Z"
"2171","5","20","2025-05-24T09:45:54.915Z"
"2172","5","20","2025-05-24T14:19:10.089Z"
"2173","5","20","2025-05-24T04:48:58.805Z"
"2174","5","20","2025-05-24T01:05:25.370Z"
"2175","5","20","2025-05-24T08:09:56.062Z"
"2176","5","20","2025-05-23T23:36:36.580Z"
"2177","5","20","2025-05-24T13:57:18.022Z"
"2178","5","20","2025-05-24T04:58:56.197Z"
"2179","5","20","2025-05-24T18:00:56.870Z"
"2180","5","20","2025-05-24T11:50:12.102Z"
"2181","5","20","2025-05-24T12:18:11.307Z"
"2182","5","20","2025-05-24T16:49:43.097Z"
"2183","5","20","2025-05-24T02:53:39.584Z"
"2184","5","20","2025-05-24T16:12:01.347Z"
"2185","5","20","2025-05-24T10:08:49.666Z"
