payment_id,order_id,card_type,customer_id,paid_amount,bank_transaction,payment_at
"2000a07e-960c-4ae1-91e5-8c633065de1c","88e58119-81da-412c-93a7-b053c4b7006d","mastercard","5","921867.45","Payment of RUB 872.96 for withdrawal at لخشين Group, processed with card ending ****1843 linked to account ***4874.","2025-05-24T08:00:30.047Z"
"7b1aa37e-75ae-4368-a688-18064c955a3e","05839f15-e1a9-413e-971f-a112c214ee18","amex","4","782322.61","A payment for HKD 513.10 was made at الصغير Inc via card ending ****3703 on account ***7202.","2025-05-24T19:57:52.865Z"
"b1a62478-ea26-4996-afc2-c49349089c5c","507de973-9828-4c8d-bb3b-92ee446feefc","amex","5","379684.52","Your invoice of HUF 928.31 at الأشراف, الصغير and زقية was successful. Charged via card ****6162 to account ***9024.","2025-05-24T18:06:57.666Z"
"5d625d69-aeeb-4d9e-93e8-604d580763d1","e4b532ba-5ca6-4fe2-a40d-8c43321efe30","mastercard","14","954084.34","You made a deposit of ZMW 141.65 at بن عبدالله and Sons using card ending in ****5725 from account ***4113.","2025-05-24T07:21:33.214Z"
"5b67834c-60d2-4f06-a3dd-8824ac9a51c9","8d2a0fac-a30b-4359-8790-c48e28e739ce","visa","5","963179.54","withdrawal processed at بنسلامة - العنابي for BYN 618.25, using card ending ****6472. Account: ***4154.","2025-05-23T21:50:32.820Z"
"40679959-aea0-4c0a-bb70-735219b861eb","fe4c11b4-6911-443a-9a5c-f2319ab9c157","visa","9","995138.08","invoice transaction at بن حسين LLC using card ending with ****2159 for ETB 51.78 in account ***8554.","2025-05-24T12:13:12.265Z"
"4f483efc-f028-427a-a73b-7be333ebfd3f","2e18ef64-43df-425c-8624-6a311b76360f","mastercard","10","477360.84","withdrawal at الرقيق and Sons with a card ending in ****8206 for SYP 958.19 from account ***6764.","2025-05-24T04:02:51.329Z"
"bac48e68-4b41-45da-8e3e-7ca6ed2c9284","88bbcaee-c2d7-4e92-9b51-c40ad9806fbb","amex","14","564798.99","invoice confirmed at ادريس, العلاني and السقاط for AMD 984.27, card ending in ****4929 associated with account ***4869.","2025-05-24T10:16:15.359Z"
"98cd0d06-fa0e-467f-b1d4-93ea85ec5fb5","9ea1851f-b359-4f85-a7d1-205dcb0356fb","visa","17","381485.38","Your payment of NAD 460.24 at النفطي - همدان was successful. Charged via card ****4363 to account ***9293.","2025-05-24T01:55:48.192Z"
"5e6a6c52-a7e9-4708-a489-b006eef9ada5","3251151f-dfad-463b-bf5e-0316f89cb5c2","visa","2","353105.81","Transaction alert: invoice at النابلي LLC using card ending ****1253 for an amount of RUB 287.29 on account ***1722.","2025-05-24T20:50:14.546Z"
"24a04234-8b6c-40a6-9388-b5381f935b65","672c92d2-0996-48ac-b328-66c21945b8f3","mastercard","15","99718.06","Payment of CZK 714.80 for withdrawal at تومي LLC, processed with card ending ****0494 linked to account ***2332.","2025-05-24T02:28:43.727Z"
"e47e826e-e116-4cd2-86f6-474f00780980","df280e3e-9e26-419f-8de4-d391fc04c6ca","mastercard","16","412670.14","You made a deposit of SAR 35.04 at تومي - جاوحدو using card ending in ****0313 from account ***6053.","2025-05-24T14:11:53.702Z"
"564b26f7-da50-4d8f-b660-0113855c3627","ce432abe-f998-4221-8d22-3f5389ec817c","visa","2","8722.96","payment at المدقي - الأشراف with a card ending in ****2645 for IDR 33.66 from account ***7965.","2025-05-24T12:24:53.562Z"
"6f4ade1c-d0cf-4068-a9f1-9000695ba975","ca7470d3-a349-4afb-8d78-b410979be45a","mastercard","18","759435.2","You made a withdrawal of ERN 481.18 at جابالله LLC using card ending in ****9159 from account ***6804.","2025-05-24T18:04:10.754Z"
"bded6f47-90fa-4285-adbf-24cba394bb9a","b735c5a4-4b73-4ab3-acab-4648c8aa0109","amex","12","624567.3","invoice of LAK 61.18 at بودوارة Group charged to account ending in 2446 using card ending in ****0454.","2025-05-24T11:10:18.172Z"
"2a26637d-5e7d-40ca-ac22-604a57dbaa8d","4f680ad5-43e0-40df-9aa5-61cd6ae676b0","amex","17","287931.95","deposit at الشيباني and Sons with a card ending in ****4008 for HUF 516.93 from account ***3924.","2025-05-24T07:21:10.636Z"
"134fac5a-065f-4250-a042-38d43a975b71","d8a3628c-81d9-47c1-b010-917af68e4e56","visa","7","121556.75","You made a withdrawal of GHS 783.86 at العنابي, غويلة and شقرون using card ending in ****6795 from account ***2954.","2025-05-24T19:53:25.288Z"
"95f6e0b7-b39e-472f-8cdb-da21486aad6a","2df586d5-47f4-4a6a-94c3-7c4aad3f9fbf","mastercard","4","901085.98","A invoice of MUR 878.00 occurred at العطار, عاشور and عطالله using a card ending in ****4502 for account ***7159.","2025-05-23T20:58:04.047Z"
"01e39fb1-70cc-425d-a7c7-99bccae9487e","f70d4da4-90a7-4cfa-8317-693d46971529","visa","12","647000.15","payment transaction at همدان - الغربي using card ending with ****6579 for SHP 87.10 in account ***4078.","2025-05-24T07:09:17.774Z"
"367cedf0-dde3-45a4-97cd-b35915ee1cfc","96be875f-5122-43d5-b91e-f5069615ae0f","mastercard","20","878983.53","invoice of MDL 149.80 at الكراي and Sons charged to account ending in 2383 using card ending in ****6320.","2025-05-23T22:46:47.326Z"
"6ec9af00-a10f-4215-b70d-7db025e3ec92","e16e7d13-e13f-4e8c-aa79-5f71a9484bfa","visa","6","579949.74","payment processed at شنيق, جابالله and النفطي for BZD 507.26, using card ending ****4845. Account: ***4451.","2025-05-24T02:24:03.549Z"
"46de838e-d68a-4efc-a157-58a419aa1342","03500337-ed27-474b-9e13-b9474fbed698","mastercard","18","486822.72","deposit of SCR 804.44 at العلايمي - الطريقي charged to account ending in 7472 using card ending in ****4856.","2025-05-23T22:59:04.483Z"
"a0dd9660-a376-4162-82b7-369d56317beb","d2f4d149-3b07-49d7-9b71-628bf8c81f19","mastercard","1","541042.86","deposit of HTG 836.57 at شنيق Inc charged to account ending in 2670 using card ending in ****4435.","2025-05-23T20:57:43.252Z"
"cdc4399d-935e-4b09-b936-a46250a586b0","3c58d78e-2b3c-4de1-b5df-3aed84580bf7","mastercard","4","533943.54","Payment of SHP 945.87 for withdrawal at فقوسة - بن عبد السلام, processed with card ending ****4984 linked to account ***1601.","2025-05-24T05:13:29.038Z"
"dfc3f880-c8dc-4931-842b-b52e99d33f3c","021a136f-7a7c-4ef4-9747-b74cf5848a1c","mastercard","13","862087.71","invoice confirmed at بن عاشور LLC for TMT 289.48, card ending in ****7063 associated with account ***4292.","2025-05-24T20:12:03.046Z"
"2ed33433-2599-4422-aa0c-fb08f9288bdf","ff590ba9-8096-4439-af57-75d755efbaca","visa","3","900304.79","You made a deposit of MUR 659.41 at الطريقي, بن عبد الكريم and الحجيج using card ending in ****6422 from account ***9652.","2025-05-24T15:02:08.556Z"
"20176ffb-2898-4e51-80d1-df040d263495","fdf9323e-4978-4142-8d67-734f61863f06","mastercard","4","492419.54","deposit confirmed at بودوارة, جابالله and زروق for UZS 609.97, card ending in ****2582 associated with account ***2537.","2025-05-24T13:33:54.997Z"
"43e82f25-bd37-4cf7-aa04-e18131dcf5f1","c1ea7984-1ce9-4ef2-9298-31b5acbb2eac","visa","4","618541.46","deposit confirmed at الشريف and Sons for BTN 734.75, card ending in ****2592 associated with account ***4570.","2025-05-24T14:28:43.313Z"
"c8af00f6-7bfc-43d3-9bb9-92be0d5e63fd","09f9b681-4de4-41d5-8c1e-b642494e70a2","amex","13","546463.09","A invoice of CDF 450.89 occurred at شنيق Inc using a card ending in ****2814 for account ***1352.","2025-05-24T15:52:05.814Z"
"4c11cc55-77a4-405f-823b-8d31e5e02ead","8bce5542-6e98-4f6e-addc-8063735f244c","visa","10","378525.31","A withdrawal for BGN 522.11 was made at الصفار, سعيد and هذيل via card ending ****3913 on account ***2228.","2025-05-24T01:14:30.804Z"
"63e41960-a2c4-453d-9e7e-a580eae551b4","0fc2bfc3-02e9-4a29-9f9c-706fab231491","amex","17","646642.03","Payment of AOA 172.45 for withdrawal at الغربي - زقية, processed with card ending ****7008 linked to account ***9600.","2025-05-23T22:19:03.374Z"
"b741a6b8-fb97-45f3-86c7-056d3d4ffa1c","3d9d9937-0f05-4eef-a88d-506aefcff9fe","visa","18","913739.89","A payment for LYD 950.63 was made at الشتيوي Group via card ending ****8345 on account ***3543.","2025-05-24T20:04:36.418Z"
"ed1afa71-fcb1-48b7-9150-e02f4dd0c45b","639099ba-0018-4e10-b471-eb13b0ee3ad8","amex","17","743887.95","Your invoice of MUR 250.18 at بنسلامة Inc was successful. Charged via card ****6207 to account ***6989.","2025-05-23T23:39:21.786Z"
"827cc3de-6691-4805-bb50-54741a0389a5","b2a89172-fe67-40f9-9ff3-9b20998227ad","visa","20","996272.5","invoice of CRC 192.18 at الكافي Inc charged to account ending in 2148 using card ending in ****2305.","2025-05-24T03:52:56.018Z"
"8d78590c-e5ba-482c-8239-e6a4e781777a","07ac486a-5472-4fd9-bbb6-d69302757a71","amex","15","370373.99","withdrawal at السقاط LLC with a card ending in ****5824 for JMD 77.73 from account ***2196.","2025-05-24T18:22:50.667Z"
"7795e67e-35ce-4b28-b7bc-807a6919d269","eb6490ec-1cde-4034-8ae9-b4b7122cd6ce","mastercard","1","412276.61","deposit processed at عنون Inc for BDT 851.28, using card ending ****1925. Account: ***2601.","2025-05-23T21:08:52.091Z"
"8cbd9f09-085a-4043-82d8-0da4ea137540","c97fbf51-70d5-4d57-81c7-3a42e3847899","mastercard","18","71033.38","Your deposit of ZAR 641.57 at سعيد, بن عبدالله and همدان was successful. Charged via card ****5065 to account ***7688.","2025-05-24T15:28:19.256Z"
"3339532b-f413-40ec-b9f9-b4b65608a57f","71e53c8c-2540-4a1b-8f2b-b3adc0248688","visa","3","845240.2","Payment of MWK 750.04 for withdrawal at جابالله Group, processed with card ending ****9539 linked to account ***4211.","2025-05-24T01:56:22.237Z"
"b6fc88f6-6099-4136-835b-1d45a101a1a5","94c6049d-1841-4f47-a7ea-bbb746cf4239","mastercard","3","367271.66","Your payment of LYD 784.15 at جراد and Sons was successful. Charged via card ****8657 to account ***5060.","2025-05-24T09:02:50.332Z"
"6141a216-4d4f-4aa3-a121-35512fc11925","edf0fe33-9569-4340-80cc-6540f278eafa","mastercard","16","268035.66","payment transaction at الكراي Inc using card ending with ****0871 for BOB 664.23 in account ***3802.","2025-05-24T07:22:34.779Z"
"8a73c299-5fd2-4e4e-95c6-b51447b1263d","52bd72e5-b8d6-46a1-af9a-a4e8212e0a25","mastercard","14","574202.58","You made a withdrawal of JPY 32.50 at زقية - الطريقي using card ending in ****9313 from account ***4659.","2025-05-23T22:04:03.429Z"
"b5107dca-4468-49d2-898f-c101d5c617cb","4f5c2ed1-0b9a-4ddd-a0a6-d8963070b2ea","amex","1","851727.72","withdrawal confirmed at الغربي - ادريس for BMD 217.95, card ending in ****8024 associated with account ***5452.","2025-05-24T18:17:42.584Z"
"7a035d43-604e-4125-8abd-a414cdc0cac2","2f0aef01-10ea-441b-9733-831011baa115","visa","17","445184.01","withdrawal transaction at النخلي - الشتيوي using card ending with ****2238 for ETB 9.95 in account ***1858.","2025-05-24T09:25:25.043Z"
"cbd221db-675c-4943-9f0d-b270be682fd5","394e1dbf-6a4b-40b7-9d4e-ec6d88a60c75","amex","7","571662.82","Payment of ARS 523.17 for payment at المدقي, لخشين and المولدي, processed with card ending ****0804 linked to account ***7198.","2025-05-24T13:41:23.921Z"
"b206e2f6-2e45-4047-800d-24856c898554","614319ea-391b-4d13-a946-085eeb840ae4","mastercard","4","46773.4","deposit at الخليفي - بن عاشور with a card ending in ****9439 for NOK 55.86 from account ***1694.","2025-05-24T16:55:44.944Z"
"5a420534-f921-43b1-9962-5c5327d46c2c","99c12a85-6365-4c1e-a501-a65b36eef9c2","mastercard","3","565554.94","Your invoice of AUD 112.55 at غويلة, بنسلامة and همدان was successful. Charged via card ****3373 to account ***0671.","2025-05-24T18:31:11.424Z"
"436be9c8-07d5-45cc-996f-54c8565916ed","3ce978bb-b29d-46b0-a41d-5b2162d0662c","amex","3","996897.99","A invoice of SBD 738.84 occurred at المولدي - العطار using a card ending in ****2307 for account ***6196.","2025-05-24T00:47:45.753Z"
"5c0cf0b8-a1d5-491c-89f7-d9a5d44f8e42","fc19a716-4612-4765-a510-2dfcb1d7c08c","amex","12","382419.96","payment at هذيل LLC with a card ending in ****7049 for RON 964.21 from account ***7169.","2025-05-24T14:17:16.071Z"
"485b2895-f632-4501-9ea6-c789bb82f972","c567c804-97d1-477e-a114-eac632a2649c","visa","8","503654.06","deposit transaction at هذيل, العلاني and الحمامي using card ending with ****5140 for IRR 983.52 in account ***7760.","2025-05-24T06:11:12.451Z"
"fafe2811-1233-443c-8612-a055a395a73c","d646c5ba-ae08-49be-a171-213564525d92","amex","3","442429.05","Your withdrawal of GTQ 621.56 at الكراي - الأشراف was successful. Charged via card ****2066 to account ***0314.","2025-05-24T15:01:16.734Z"
"a9a42fad-30f2-4dfa-9e69-7e054ae547c1","36bd2628-b04f-4e60-8610-8aa27a857d24","amex","15","767246.54","invoice of LRD 954.70 at الوحيشي LLC charged to account ending in 5211 using card ending in ****2327.","2025-05-24T05:51:35.648Z"
"c36cb2cb-c05b-49f3-a269-8c22c1aee850","6bdf9135-56e3-4cd3-939f-6cc0bae516dd","visa","9","542512.17","deposit at جراد Group with a card ending in ****4004 for AWG 557.53 from account ***0764.","2025-05-24T11:52:49.520Z"
"365acc39-4de7-40bb-a0c6-c9e7c3e447a4","2e345b0d-066e-4e54-a238-abd91c13f52f","amex","8","103749.12","deposit transaction at الغربي, عاشور and فقوسة using card ending with ****0348 for PGK 3.88 in account ***4186.","2025-05-24T01:11:22.028Z"
"fdfee31e-3813-48e5-be90-287c72be30e5","72551881-4804-4f17-b221-d55a054de039","amex","14","359840.93","deposit confirmed at المدقي Group for STN 589.75, card ending in ****5200 associated with account ***4244.","2025-05-23T21:43:21.660Z"
"fc97cfbc-6efd-4664-9849-7b74dce665e7","936b4bdd-ac82-4628-834a-cc508b2ec81c","mastercard","16","490165.81","deposit transaction at المحجوب - العنابي using card ending with ****6842 for MWK 615.54 in account ***6165.","2025-05-24T14:45:54.664Z"
"f419baea-ea3e-4719-9fb3-0d9c70370e03","2b9cb276-1dd3-40b4-bb22-37ac1b4cc55d","mastercard","15","144479.43","payment at العنابي, ادريس and بن حمودة with a card ending in ****1624 for UAH 101.30 from account ***3434.","2025-05-24T05:57:27.692Z"
"7a7bd55e-33dc-451c-a03c-cb6c9a25127e","cb1b53fe-b440-48a0-b052-5dda765db212","visa","18","949350.16","A payment for SLE 840.99 was made at الطريقي - القلال via card ending ****0772 on account ***7708.","2025-05-24T07:49:23.439Z"
"f02a6b85-1470-4f8c-abab-10a76bb7f0f2","282adca7-c6dc-4987-843f-b92756a13f01","amex","3","610441.79","You made a payment of ZAR 493.32 at الوحيشي - عظومة using card ending in ****9310 from account ***9077.","2025-05-24T14:00:44.159Z"
"54cf5d1f-d2c6-431b-b597-5f9c1508384e","8036344b-231b-4602-808d-a6cf8d32c153","amex","3","456908.41","deposit transaction at العواني LLC using card ending with ****2595 for MYR 490.71 in account ***3355.","2025-05-24T00:01:58.372Z"
"ab354811-1de0-4d67-ba53-294f8a808138","1d78a8c4-fdbd-4aa4-bf28-bb00d9ed6052","visa","2","881120.77","Your payment of YER 485.07 at النفير, همدان and جابالله was successful. Charged via card ****4655 to account ***9393.","2025-05-23T22:24:13.884Z"
"e1e7720f-3633-4ea5-9870-4ed24205a259","2faff2ff-b89c-47a8-9be7-cf23d1219743","amex","14","625433.65","invoice of TND 478.88 at بن عبدالله - المولدي charged to account ending in 3159 using card ending in ****1201.","2025-05-24T11:25:00.707Z"
"31c6ad63-9cee-48df-9dc4-3fd655bfc25d","8e8d8765-7d21-4673-973f-b56440096382","amex","6","502023.18","You made a deposit of VES 628.49 at الكافي Group using card ending in ****9284 from account ***9387.","2025-05-24T07:50:43.472Z"
"4ef30d86-861b-44ce-9fb5-25e22316bb29","79f72a54-7a68-48b4-a2cf-9d670087deff","visa","5","275481.6","Your payment of PAB 974.43 at بنسلامة, شقرون and النفير was successful. Charged via card ****3849 to account ***6681.","2025-05-24T13:07:18.846Z"
"2e478ab0-ac68-460b-99fa-87eedd5b3838","3c0d534f-021d-4f97-8b33-ad71ee37d5b3","amex","12","400568.07","Payment of KMF 851.79 for payment at الزوابي LLC, processed with card ending ****0997 linked to account ***2777.","2025-05-24T02:24:36.734Z"
"04277d2e-66a6-4325-a89f-8b15b9be310e","f7e59345-1646-4068-bbc3-d114949ed48a","visa","10","372173.26","A deposit of AZN 280.65 occurred at الشيباني - زقية using a card ending in ****6645 for account ***8534.","2025-05-24T12:12:02.533Z"
"da8a7865-237c-484a-ab85-68031797dd61","9ef9a739-c5f9-4851-94f5-00ab9a9a1552","amex","12","557299.45","withdrawal confirmed at النقاش - الشيباني for LRD 150.00, card ending in ****6625 associated with account ***9284.","2025-05-24T15:03:16.076Z"
"4e3eec57-dbc7-4bfb-8e9b-227c5739a04e","dbe9865b-ff99-4798-8e8f-aa911fbbc295","amex","15","610240.95","deposit at الرصاع - تومي with a card ending in ****3358 for ERN 371.91 from account ***3738.","2025-05-24T00:26:08.132Z"
"dd7ecd11-37b5-4cf0-83f9-b0115a763ccf","67ec8f89-3240-4a2a-8002-5d58279a3b78","mastercard","18","454446.75","invoice at فقوسة - الوحيشي with a card ending in ****5503 for BHD 338.24 from account ***5484.","2025-05-24T04:53:02.058Z"
"9ce2408b-bda6-48fa-b9fc-f0bcc6214400","bf71ecfa-a963-46b8-9a1c-e75b5bb2354c","mastercard","5","961491.4","You made a withdrawal of ERN 448.23 at بن حمودة, عظومة and بن عبد الكريم using card ending in ****4133 from account ***3657.","2025-05-24T14:56:46.211Z"
"e3598188-be47-41e3-b92c-d609b391c2a7","895bc1ac-030d-4659-817e-8a278d63ea91","amex","6","543231.43","A withdrawal of GBP 105.52 occurred at هذيل - البشيري using a card ending in ****8022 for account ***1857.","2025-05-24T03:30:54.812Z"
"64a598ed-762d-4364-99f4-1c37be095f32","6998be29-0470-473f-969e-774f45e3edce","mastercard","6","884594.81","invoice of TRY 96.70 at العواني LLC charged to account ending in 7810 using card ending in ****0047.","2025-05-23T21:24:10.072Z"
"5a5e29b3-f7a4-4909-b941-9435f09cf68e","9b8ada49-f7fc-4491-aad3-0fed0a1ef4d3","amex","11","49279.8","A payment for USD 37.58 was made at جراد - العطار via card ending ****9592 on account ***6763.","2025-05-24T08:55:59.518Z"
"decc7e00-3b28-42ba-b261-4dba433829d8","f82a250e-ee9a-4ad0-b598-08ab20b7ddbc","amex","1","414881.64","payment confirmed at العطار, عطالله and السقاط for RUB 784.89, card ending in ****1712 associated with account ***4916.","2025-05-24T03:17:42.687Z"
"6a1c94b1-0ecd-47e8-8d63-e58ad11e3ffd","53ccf773-487d-455f-9737-dcebe654ebdb","amex","17","915193.11","You made a invoice of SLE 946.05 at يافع - الشريف using card ending in ****7420 from account ***7891.","2025-05-23T21:42:14.962Z"
"8ed83d2d-1030-4a1f-a80f-f3973da5aeed","adf9b29b-1ad5-45ad-981e-0dccf1e964cd","mastercard","11","709834.14","deposit at الطويل - الكافي with a card ending in ****7549 for BWP 559.67 from account ***5799.","2025-05-24T07:13:51.774Z"
"a46f1289-9177-4db0-92a5-873b47e81e90","db432657-df37-4ea1-94de-f870ab4aeb15","mastercard","3","343680.8","payment confirmed at بن عبد السلام and Sons for SSP 481.88, card ending in ****6475 associated with account ***8991.","2025-05-24T08:10:55.493Z"
"f96b5086-d82c-439d-81a8-791bbcc2c20f","4974c6a2-1edf-474a-b344-246eec8c7be2","amex","8","487788.64","deposit of SOS 880.74 at الكراي, جاوحدو and سعيد charged to account ending in 8714 using card ending in ****7653.","2025-05-24T01:57:02.283Z"
"4cc9f390-d5ff-424b-ac7f-065262e95714","f4ba24c4-6c9d-45d8-ad9e-baec1fcda38d","visa","19","482486.2","withdrawal processed at جاوحدو, جراد and بن عبد السلام for YER 665.81, using card ending ****7261. Account: ***8163.","2025-05-24T14:34:19.758Z"
"2780d7fd-b8f5-414a-9cc8-e88a65dd60dc","815114c0-19ad-47f8-9395-116413a44cdf","amex","2","282265.53","Transaction alert: withdrawal at البشيري Group using card ending ****7019 for an amount of BRL 806.14 on account ***3532.","2025-05-24T18:09:11.006Z"
"9fa54703-3d7b-43cf-8e60-1bbe6a88b708","ddb7b663-5f74-48b9-8770-b34dbefb651c","amex","10","709508.87","You made a invoice of UGX 854.93 at بن عبدالله, جاوحدو and جراد using card ending in ****2640 from account ***3081.","2025-05-24T05:56:33.754Z"
"6be30827-9d31-491e-bda4-cddcab3cfd8f","df95318b-6dd7-4173-ac0a-4355951195cc","visa","2","269960.36","withdrawal at العنابي LLC with a card ending in ****1778 for HKD 662.13 from account ***6173.","2025-05-24T12:32:06.944Z"
"b5779866-a196-4ba0-a0ee-be74257ea5d6","5d822a35-92ad-43e4-9481-498b2a5b4ddd","visa","13","847180.32","A invoice for CDF 162.06 was made at الشتيوي - الحمامي via card ending ****2172 on account ***0671.","2025-05-24T17:58:45.983Z"
"4630f63b-9a51-4213-ab81-66ffef0c73b0","08b996b4-f159-4885-b68a-6c1d0f67589c","amex","19","346659.38","withdrawal confirmed at زروق, القلشاني and بن عبد السلام for SCR 912.73, card ending in ****1612 associated with account ***4592.","2025-05-23T23:56:29.836Z"
"606dd489-f00f-4a81-ad26-9f1fa2b43130","a0349f96-a245-4b66-babf-5e6ed4232419","visa","1","243945.47","payment at يافع LLC with a card ending in ****7340 for PLN 341.64 from account ***8354.","2025-05-24T03:59:06.777Z"
"111f53e0-8587-4cc4-af01-39b83b306431","0dfe6663-c7a6-404f-a777-f5a2831a2aeb","mastercard","17","462040.96","A deposit of SBD 148.79 occurred at النخلي - بوديبة using a card ending in ****7210 for account ***8204.","2025-05-24T18:55:27.290Z"
"ffd47bee-8b80-43b0-ad6c-8b8ffc7cef4d","67797e5f-4fa7-436a-9a7e-de005ef8a8d9","amex","3","195046.23","payment processed at العنابي Inc for AOA 484.46, using card ending ****7379. Account: ***8607.","2025-05-24T19:30:02.866Z"
"ec9f9ded-3a48-4146-a063-da2d0c51d6e0","8d9abf90-b61b-4710-aa74-ef88d09c766c","visa","20","920373.26","A payment for GTQ 511.56 was made at العلايمي, الكافي and تومي via card ending ****1407 on account ***0922.","2025-05-24T00:21:19.023Z"
"a867b57f-6e08-4f55-ba2d-72b6e2b4902d","6ca5e146-04d3-4bbc-9006-f8e033a73e0b","amex","5","299022.58","A withdrawal of MOP 18.56 occurred at سعيد Group using a card ending in ****2261 for account ***5609.","2025-05-24T12:35:43.501Z"
"b2573d13-8dc9-472d-b856-a4ea42a02b30","5c7a7c77-c19b-4ec4-a619-57e7c452a9e8","visa","3","663861.62","Your withdrawal of BMD 84.63 at المحجوب, سويس and الرصاع was successful. Charged via card ****0077 to account ***9954.","2025-05-24T20:25:35.554Z"
"363525ea-9760-491c-a67b-7f9bed930606","ebba414d-cf8e-41d8-b731-b3c74b7b4940","amex","16","350013.64","deposit transaction at الرقيق Group using card ending with ****9300 for HNL 716.68 in account ***0403.","2025-05-24T08:27:21.164Z"
"f49705c0-19e7-441c-876a-6db55adcff11","0a11f103-2fe7-4a16-a3da-eb443ed82c45","visa","2","705096.29","payment confirmed at تومي Inc for PHP 82.55, card ending in ****5800 associated with account ***8413.","2025-05-24T15:38:45.183Z"
"37f207e1-16eb-423b-8e2f-07cbe441934d","66430b4d-195e-4752-b7c7-cff511132481","visa","14","110051.77","Transaction alert: payment at النجار - العطار using card ending ****0051 for an amount of CAD 19.92 on account ***6351.","2025-05-24T11:29:02.415Z"
"d91d375c-bdae-47e6-abae-bd5b46fe2a05","69acf300-0e8b-4eac-ab8d-260f10fec218","amex","19","111534.47","You made a deposit of KHR 697.48 at بن عاشور - بن عبد السلام using card ending in ****8973 from account ***2490.","2025-05-24T02:35:44.465Z"
"99d77197-47b1-4167-851d-0a83a94d124e","0ebe3473-aee8-4c18-b36b-609e7001fd2b","amex","11","368355.8","Transaction alert: invoice at المولدي Inc using card ending ****3847 for an amount of AMD 320.94 on account ***4239.","2025-05-24T06:40:24.198Z"
"af8b046b-6c0a-4642-8012-f4000ab4ff1b","b30e78a0-841d-4793-b27f-fb732f6743fa","mastercard","3","892685.93","Your invoice of RON 204.94 at بن عثمان, الرصاع and بن عمر was successful. Charged via card ****4227 to account ***4601.","2025-05-24T13:23:49.059Z"
"df2b0434-83db-467b-9509-51a5ad5ad532","c8aadbc7-ef58-4d89-b02a-510c75c9fa06","visa","13","317667.15","deposit confirmed at الغربي, عظومة and النفير for AZN 785.31, card ending in ****0943 associated with account ***0682.","2025-05-24T12:59:29.523Z"
"49d22a3f-7869-40d2-93cc-f23a951a31e1","cb7e0924-f7bc-44f2-b77a-d411eead9a77","mastercard","6","958603.37","withdrawal confirmed at النابلي, عطالله and الطريقي for SDG 116.31, card ending in ****3563 associated with account ***2430.","2025-05-24T01:25:49.513Z"
"88710db2-6b8b-4237-a20b-423180dc39b5","8532038c-c782-4f95-9555-0bed82bfec8a","mastercard","9","499401.15","invoice at المحجوب, بن حمودة and عطالله with a card ending in ****8214 for JPY 102.13 from account ***8449.","2025-05-24T06:17:13.063Z"
"b26295b1-ece7-4cc0-8a7d-098cf9a085ee","546f311e-00a7-4304-9888-cc44700c27de","amex","3","180980.2","withdrawal of TZS 575.49 at المنيف and Sons charged to account ending in 7979 using card ending in ****0115.","2025-05-23T21:16:47.895Z"
"f78f908a-3d39-4f49-9827-ff89e38dd52e","a8dd2f5e-c05f-4f22-8b81-6bec98f4a71a","visa","2","240933.69","Transaction alert: payment at لخشين - الحجيج using card ending ****2418 for an amount of LRD 932.96 on account ***0365.","2025-05-24T16:36:15.612Z"
"c8230734-250c-4abc-a201-3823bba342cf","3de69b59-a201-4ec6-8370-cd76f2f3f119","visa","1","494289.2","deposit transaction at شنيق, المنيف and السقاط using card ending with ****3689 for BYN 889.22 in account ***1186.","2025-05-24T03:02:53.976Z"
"6f615dfc-6ebc-402c-b089-f173b10a81c8","be7ab4c7-9dcd-48c7-afe6-ff8d33eb9316","visa","18","429341.7","deposit transaction at النابلي, النخلي and الأشراف using card ending with ****1967 for CZK 972.41 in account ***8718.","2025-05-24T05:25:50.866Z"
"624c9fe2-3e6c-463a-9f83-93ff40291afa","8310cd2e-3158-4f04-8d68-675d880dcb54","visa","8","900309.92","Payment of AMD 991.06 for invoice at العواني, القلال and بن حسين, processed with card ending ****8120 linked to account ***4020.","2025-05-24T16:37:28.799Z"
"8aa55f53-c9d8-4bd2-a640-1d6fa67175b8","508c2827-de78-4ccb-b10b-ab86030f9f13","visa","6","711611.95","deposit of BAM 43.33 at بن عاشور, النجار and بن عثمان charged to account ending in 5092 using card ending in ****2513.","2025-05-24T08:04:43.796Z"
"ca3c1058-a171-460c-aff4-840a334d6b55","b491c3a4-e773-4921-af8b-6a5c123ae2a5","visa","10","626159.28","payment at المدقي - النابلي with a card ending in ****3873 for BDT 762.46 from account ***5506.","2025-05-24T03:39:31.543Z"
"e11f3ebe-7e23-40f8-a725-e0375149e687","e752d9ce-2ec4-4dc0-bfe0-13415983d3a0","visa","14","89602.55","deposit of KMF 449.84 at الصفار, بودوارة and جابالله charged to account ending in 7270 using card ending in ****8850.","2025-05-24T13:12:38.732Z"
"f6d27399-d0d9-436f-8344-07ab73d86309","c28a06ce-fd50-4136-8c49-333a01614bd6","amex","4","613526.57","You made a invoice of SDG 757.03 at السقاط, لخشين and الكافي using card ending in ****8340 from account ***0751.","2025-05-24T19:36:52.244Z"
"4f723838-6f48-4902-bdaa-4b4efee4c61b","f91b4858-021b-4ffd-9ff6-52ce51f63827","mastercard","9","237742.46","Your withdrawal of RON 188.14 at العلاني - الشيباني was successful. Charged via card ****0314 to account ***8862.","2025-05-24T14:00:22.378Z"
